transaction_date,symbol,trade_type,number_shares,price,cash_after_trade,headline,pred_impact,impact_score
2016-03-01,KR,0,1,33.26,15604.129999999937,[],3,0
2016-03-01,SLB,0,1,55.35,15548.779999999937,[],3,0
2016-03-01,XLU,0,1,34.09,15514.689999999937,"['Deutsche Bank Upgrades Kroger to Hold, Raises Price Target to $27'
 '10 Biggest Price Target Changes For Wednesday'
 ""Benzinga's Top Upgrades, Downgrades For November 13, 2019""]",3,0
2016-03-02,XLU,0,1,33.66,15481.029999999937,[],3,0
2016-03-02,GILD,0,1,63.41,15417.619999999937,[],3,0
2016-03-02,AVGO,0,1,10.56,15407.059999999938,[],3,0
2016-03-02,JD,0,1,24.61,15382.449999999937,"[""Kroger Added Too Much To Its Cart, Will Slowdown 'Restock Kroger' Plans""]",3,0
2016-03-02,SLB,0,1,56.12,15326.329999999936,['December Outlook: Will Trade Bells Start Ringing As Shopping Season Kicks Off?'],3,0
2016-03-02,KR,0,1,33.53,15292.799999999936,"['Ready To Rebound? Stocks Seem Set To Boomerang As Trade Narrative Turns Positive'
 'Q3 Earnings Preview For Kroger']",3,0
2016-03-02,MDT,0,1,58.62,15234.179999999935,"['10 Stocks To Watch For December 5, 2019'
 'Kroger Q3 EPS $0.47 Misses $0.48 Estimate, Sales $27.974B Miss $28.15B Estimate'
 'Kroger Sees FY19 Adj. EPS $2.15-$2.25 vs $2.20 Estimate; FY20 Adj. EPS $2.30-$2.40 vs $2.33 Est.'
 'The Kroger Co shares are trading lower after the company reported worse-than-expected Q3 EPS and sales results.'
 'Kroger Q3 Comps Excluding Fuel Up 2.5%, Digital Sales Up 21%'
 ""Benzinga Pro's Top 5 Stocks To Watch For Thurs., Dec. 5, 2019: KR, YETI, BNGO, GOOS, ULTA""
 'From Kroger Q3 Earnings Conference Call: Annual Adj. EPS Guidance Will Be Heavily Influenced By Fuel Margins In Q4'
 'Earnings Scheduled For December 5, 2019']",3,0
2016-03-03,XLU,0,1,33.97,15200.209999999935,"[""3 Analysts Debate Kroger's Stock Following Q3 Earnings""
 'Deutsche Bank Reiterates Hold on Kroger, Raises Price Target to $28']",3,0
2016-03-03,MDT,0,1,58.53,15141.679999999935,[],3,0
2016-03-03,JD,0,1,24.3,15117.379999999936,"['Medtronic CEO: Covidien Merger Has Accelerated Growth Strategy'
 'Medtronic Reports 11 Members Resign from Board -8-K']",3,-1
2016-03-03,AVGO,0,1,10.55,15106.829999999936,"['Medtronic Has Big Plans For This Device (And It Could Help 500,000 People Each Year)']",3,0
2016-03-03,SLB,0,1,56.56,15050.269999999937,[],3,0
2016-03-03,GILD,0,1,63.08,14987.189999999937,"[""'Trellis 6 and Trellis 8 Peripheral Infusion Systems by Covidien: Class I Recall - Balloon Inflation Ports Mislabeled'""
 'Medtronic Announces Results Of Real World Study of Insertable Cardiac Monitors']",3,0
2016-03-03,KR,0,1,31.16,14956.029999999937,"['Medtronic Hits New All-Time High'
 'UPDATE: Medtronic Beats Q3 Expectations'
 'UPDATE: Medtronic Q3 Diabetes Sales $449M, Restorative Therapies Sales $1.65B, Cardio & Vascular Sales $2.22B'
 'Medtronic Reports Q3 Adj. EPS $1.01 vs $0.97 Est., Sales $4.3B vs $4.25B Est.'
 'Medtronic Offers Earnings Conference Call Slideshow Presentation: Reports Q3 Adj. Combined EPS $1.13 May Not Compare to $0.97 Est., Combined Sales $7B'
 'Earnings Scheduled For February 17, 2015'
 '10 Stocks To Watch For February 17, 2015'
 'From Medtronic Q3 Earnings Conference Call: Expecting Q4 Sales to be at the Upper End of Previously-Issued Range']",3,-1
2016-03-04,JD,0,1,23.54,14932.489999999936,"['Option Alert: MDT March Weeklys (37 DTE) $75.5 Put; 4,252 Traded vs 0 OI'
 'Jefferies Reiterates Buy, Raises Price Target On Medtronic Following Very Good F3Q'
 'Morgan Stanley Sees Expansion Case Continue For Medtronic'
 'Wedbush Securities Believes Positive FY3Q15 Results Bode Well For Medtronic'
 'Medtronic Advances Development of Artificial Pancreas for People with Diabetes']",3,0
2016-03-04,XLU,0,1,33.91,14898.579999999936,[],3,0
2016-03-04,KR,0,1,31.01,14867.569999999936,"['3 Companies That Could Be Negatively Impacted By Johnson & Johnson Sale Of Cordis'
 'Medtronic Announces Purchase of Advanced Uro-Solutions, No Terms Disclosed']",3,0
2016-03-04,AVGO,0,1,11.18,14856.389999999936,"['Medtronic plc: FDA Approves the VenaSeal(TM) Closure System for Treatment of Clinically Symptomatic Venous Reflux'
 'UPDATE: Medtronic plc: FDA Approves the VenaSeal Closure System for Treatment of Clinically Symptomatic Venous Reflux']",3,1
2016-03-04,MDT,0,1,58.83,14797.559999999936,['Medtronic Reports Japanese Regulatory Approval of CoreValve System'],3,0
2016-03-04,SLB,0,1,57.38,14740.179999999937,"['8 Oppenheimer Analysts Choose Their Favorite Healthcare Stocks'
 'Medtronic Reports CoreValve System Has Received FDA Approval for Transcatheter Valve-In-Valve Procedures']",3,0
2016-03-04,GILD,0,1,62.49,14677.689999999937,"['US Stock Futures Signal Lower Start On Wall Street'
 'DreaMed Diabetes Signs Exclusive Worldwide Development, License Agreement With Medtronic']",3,0
2016-03-07,KR,0,1,30.16,14647.529999999937,[],3,0
2016-03-07,GILD,0,1,61.65,14585.879999999937,[],3,0
2016-03-07,SLB,0,1,56.77,14529.109999999937,"[""What Specific Role Will Apple Play In IBM's Watson Health Cloud Alliance?""]",3,0
2016-03-07,JD,0,1,23.85,14505.259999999937,"[""Global Trials Show Addition of Medtronic's Solitaire™ Device Stent Thrombectomy Procedure in Treatment of Acute Ischemic Stroke Increasess Positive Neurological Outcomes""]",3,0
2016-03-07,MDT,0,1,59.26,14445.999999999936,['Medtronic plc: Medtronic Drug-Coated Balloon for Treatment of Peripheral Arterial Disease Shows Strong Results in Long Lesions'],3,0
2016-03-07,AVGO,0,1,11.09,14434.909999999936,['4 Biomedical Stocks Canaccord Loves'],3,0
2016-03-07,XLU,0,1,34.45,14400.459999999935,[],3,0
2016-03-08,JD,0,1,23.46,14376.999999999936,"['Medtronic Expected To Report Flat Earnings Despite 55% Revenue Growth'
 'What Should You Expect From Ambarella, Dollar General And Medtronic?']",3,0
2016-03-08,GILD,0,1,63.44,14313.559999999936,"['Medtronic Q4 Profit Tops Expectations'
 'Medtronic Sees FY16 Sales Growth 4-6%'
 'Medtronic Expecting FY16 EPS $4.30-$4.40 vs $4.39 Est.'
 'Medtronic Reports Q4 Adj EPS $1.16 vs Exp $1.11, Sales $4.1B'
 '7 Stocks You Should Be Watching Today'
 'Earnings Scheduled For June 2, 2015']",3,0
2016-03-08,XLU,0,1,34.77,14278.789999999935,['New Bariatric Surgery Device from Medtronic Makes the Most Common Weight Loss Procedure in U.S. More Consistent and Efficient'],3,0
2016-03-08,MDT,0,1,59.63,14219.159999999936,[],3,0
2016-03-08,KR,0,1,30.44,14188.719999999936,[],3,0
2016-03-08,SLB,0,1,57.49,14131.229999999936,"[""Medtronic CEO On The Company's New Valve Product And How Covidien's Integration Is Progressing""
 'Hearing Medtronic Has Initiated Global Voluntary Recall Related to Certain Lots of Neonatal, Pediatric Tracheostomy Tubes'
 'Medtronic Reports FDA Approval For New TAVR Systems']",3,0
2016-03-08,AVGO,0,1,10.9,14120.329999999936,[],3,0
2016-03-09,XLU,0,1,34.97,14085.359999999937,[],3,0
2016-03-09,KR,0,1,30.58,14054.779999999937,[],3,0
2016-03-09,MDT,0,1,59.77,13995.009999999937,"['Medtronic to Acquire Twelve, Inc., Developer of Transcatheter Mitral Valve Replacement Device, $458M Deal']",3,0
2016-03-09,GILD,0,1,62.94,13932.069999999936,[],3,0
2016-03-09,SLB,0,1,56.34,13875.729999999936,[],3,0
2016-03-09,JD,0,1,23.74,13851.989999999936,"['Medtronic Acquires Medina Medical for Initial Payment of $150M, Plus Milestones'
 'Medtronic Study Detects Gene Associated with Sudden Cardiac Death']",3,0
2016-03-09,AVGO,0,1,10.78,13841.209999999935,[],3,0
2016-03-10,XLU,0,1,35.19,13806.019999999935,[],3,0
2016-03-10,MDT,0,1,59.56,13746.459999999935,"['Medtronic Tops Q1 Estimates' '10 Stocks To Watch For September 3, 2015'
 'Medtronic Reports Q1 Adj EPS $1.02 Vs Est $1.01, Sales $7.27B Vs Est $7.06B; Sees FY Adj EPS $4.30-$4.40 Vs Est $4.37 & Revs Up 6-8%'
 'Earnings Scheduled For September 3, 2015']",3,0
2016-03-10,SLB,0,1,55.61,13690.849999999935,"['This Analyst Sees 25% Upside in Medtronic'
 ""Why So Ho-Hum About Medtronic's Quarter?""]",3,0
2016-03-10,JD,0,1,24.03,13666.819999999934,[],3,0
2016-03-10,GILD,0,1,62.49,13604.329999999934,[],3,0
2016-03-10,AVGO,0,1,10.99,13593.339999999935,['Hearing Medtronic Has Launched Arc Support catheter Series in US for Treatment of Acute Ischemic Stroke'],3,0
2016-03-10,KR,0,1,31.16,13562.179999999935,['Medtronic Initiates Global Study of Minimally Invasive Technology to Aid Lung Cancer Diagnosis'],3,0
2016-03-11,XLU,0,1,35.4,13526.779999999935,[],3,0
2016-03-11,KR,0,1,31.24,13495.539999999935,"['Medtronic Completes Acquisition of Twelve, Inc.'
 'Option Alert: $MDT Nov $70 Call Sweep; 1000 Contracts @Ask @$2.10; Now $68.56']",3,0
2016-03-11,MDT,0,1,60.35,13435.189999999935,[],3,0
2016-03-11,SLB,0,1,56.45,13378.739999999934,[],3,0
2016-03-11,JD,0,1,24.27,13354.469999999934,[],3,0
2016-03-11,AVGO,0,1,11.18,13343.289999999934,[],3,0
2016-03-11,GILD,0,1,63.67,13279.619999999933,"['US Stock Futures Surge Ahead Of Earnings'
 'Medtronic Receives CE Mark for New Single-Chamber ICDs That Can Detect Atrial Fibrillation']",3,0
2016-03-14,JD,0,1,25.41,13254.209999999934,[],3,0
2016-03-14,GILD,0,1,64.0,13190.209999999934,['13 Stocks To Watch In The Healthcare Space'],3,0
2016-03-14,AVGO,0,1,11.27,13178.939999999933,"[""Medtronic Micra TPS Meets Global Clinical Trial's Safety and Effectiveness Endpoints""]",3,0
2016-03-14,SLB,0,1,56.51,13122.429999999933,"['US Stock Futures Mostly Flat Ahead Of Factory Orders Data'
 'Medtronic Q2 Earnings Beat Estimates'
 'Medtronic Updates FY16 Adj. EPS Outlook to $4.33-$4.40 vs $4.36 Est.'
 'Medtronic Reports Q2 Adj. EPS $1.03 vs $1 Est., Sales $7.1B vs $7.06B Est.'
 'Earnings Scheduled For December 3, 2015'
 '10 Stocks To Watch For December 3, 2015']",3,0
2016-03-14,MDT,0,1,60.51,13061.919999999933,[],3,0
2016-03-14,XLU,0,1,35.26,13026.659999999933,"['Medtronic Announces New High-Tech Facility in Galway, Irleand']",3,0
2016-03-14,KR,0,1,31.67,12994.989999999932,[],3,0
2016-03-15,AVGO,0,1,11.37,12983.619999999932,[],3,0
2016-03-15,JD,0,1,24.91,12958.709999999932,"['Medtronic Adds New Resolute Onyx Drug-Eluting Stent Sizes, and Expands Indications']",3,0
2016-03-15,KR,0,1,31.33,12927.379999999932,[],3,0
2016-03-15,MDT,0,1,60.6,12866.779999999932,"[""Ex-Medtronic Chairman Says He's 'Perplexed' By Disney""]",3,0
2016-03-15,SLB,0,1,55.37,12811.40999999993,"['FDA Has Approved Micra for Treatment of Heart Rhythm Disorders, Manufactured by Medtronic']",3,0
2016-03-15,GILD,0,1,63.94,12747.46999999993,"['Medtronic Gets FDA Approval For Its Visia AF MRI SureScan And Visia AF'
 'Medtronic Widens MRI-Compatible Portfolio After FDA Approval Of StrataMR Shunt System']",3,0
2016-03-15,XLU,0,1,35.28,12712.18999999993,"[""Roth Concerned With 'Competitive, Pricing Uncertainties' At Cogentix Medical, Downgrades""]",3,0
2016-03-16,XLU,0,1,35.25,12676.93999999993,"['Global X Adds To Thematic Lineup With Longevity, Health & Wellness ETFs']",3,0
2016-03-16,SLB,0,1,56.28,12620.659999999929,['RBC Expects Strong Quarter From Medtronic'],3,0
2016-03-16,MDT,0,1,60.51,12560.149999999929,"[""Medtronic's Spine Division Continues To Lag The Market""
 ""Intuitive Surgical Has 'Ample Runway' To Grow Despite Medtronic's Robotic Surgery Push, Canaccord Says""]",3,0
2016-03-16,KR,0,1,31.21,12528.93999999993,[],3,0
2016-03-16,JD,0,1,24.53,12504.409999999929,"['Option Alert: MDT Aug16 87.5 Calls Sweep: 798 @ ASK $1.24: 1362 traded vs 546 OI: $85.52 Ref'
 'Option Alert: MDT Aug16 90.0 Calls Sweep: 595 @ ASK $0.50: 5949 traded vs 326 OI: $85.41 Ref'
 'Medtronic Vol Spike'
 'Guggenheim Securities Initiates Coverage on Medtronic at Neutral'
 'Medtronic, Ascensia Diabetes Care Renew International Alliance for 5 Years']",3,0
2016-03-16,AVGO,0,1,11.33,12493.079999999929,"['SunTrust Raises Medtronic Price Target On Strength In Diabetes Treatment Pipeline'
 '6 Largest Price Target Changes For Tuesday']",3,0
2016-03-16,GILD,0,1,63.26,12429.819999999929,"['Mid-Day Market Update: Dow Tumbles 275 Points; Suffolk Bancorp Shares Surge Following Acquisition News'
 ""15 Stocks Moving In Monday's Pre-Market Session""
 'Mid-Afternoon Market Update: Crude Oil Down 3.5%; Barclays Shares Tumble'
 ""Benzinga's M&A Chatter for Monday June 27, 2016""
 'HeartWare Nearly Doubles After Being Acquired By Medtronic'
 '9 Biggest Mid-Day Gainers For Monday'
 'CORRECTION: Medtronic Acquisition Of Heartware Was Announced Premarket'
 'Mid-Morning Market Update: Markets Open Lower; Medtronic To Acquire HeartWare For $58/Share'
 'Medtronic to Acquire Heartware for $58/Share in Cash'
 'A Peek Into The Markets: U.S. Stock Futures Signal Lower Start On Wall Street'
 ""Benzinga's Volume Movers""]",3,0
2016-03-17,AVGO,0,1,11.32,12418.499999999929,"['Medtronic Remains A Top Pick At UBS Following HeartWare Deal'
 'Medtronic Reveals Beacon Heart Failure Management Service'
 ""Medtronic's Tyrx Unit Received Warning Letter from FDA Following Inspection at Monmouth Junction, NJ Facility""]",3,0
2016-03-17,JD,0,1,24.95,12393.549999999928,[],3,0
2016-03-17,GILD,0,1,63.85,12329.699999999928,"['NuVasive Agrees to Settle Patent Litigation With Medtronic, NuVasive To Make One-Time Payment Of $45M To Medtronic']",3,0
2016-03-17,KR,0,1,31.69,12298.009999999927,[],3,0
2016-03-17,XLU,0,1,35.78,12262.229999999927,['Medtronic Gets FDA Approval Of Enlite Sensor For iPro®2 Professional Continuous Glucose Monitoring System'],3,0
2016-03-17,SLB,0,1,56.61,12205.619999999926,"[""Mylan's CEO Showed 'Very Little Empathy,' Bill George Says""]",3,0
2016-03-17,MDT,0,1,60.55,12145.069999999927,"['Medtronic Reported StealthStation Software Received FDA Clearance as Air for Deep Brain Stimulation Lead Placement'
 '6 Notable Stocks Trading Ex-Dividend Tuesday, September 27']",3,0
2016-03-18,KR,0,1,31.43,12113.639999999927,"['The Market In 5 Minutes: Fed Focus, British Pound, More Earnings']",3,0
2016-03-18,AVGO,0,1,11.68,12101.959999999926,"['Earlier This Morning, Medtronic Reported They Won MRI-Safe Approval From FDA For Full Suite Of Cardiac Rhythm Management Devices']",3,0
2016-03-18,JD,0,1,24.65,12077.309999999927,"['Medtronic Reports Voluntary Recall of Alligator Retrieval Device, X-Celerator Guidewire, Ultraflow, Marathon Flow Directed Micro Catheters']",3,0
2016-03-18,MDT,0,1,59.57,12017.739999999927,[],3,0
2016-03-18,SLB,0,1,57.3,11960.439999999928,['Medtronic Announces Reimbursement Approval and Launch of CoreValve Evolut R System in Japan'],3,0
2016-03-18,XLU,0,1,36.12,11924.319999999927,"[""SkyTides: Insulet's President Provided 'Critical Misinformation To Investors'""]",3,0
2016-03-18,GILD,0,1,64.01,11860.309999999927,"[""Medtronic's Endurant II/IIs Stent Graft System Receives CE Mark for Use with ChEVAR Parallel Graft Technique""]",3,0
2016-03-21,MDT,0,1,59.93,11800.379999999926,"['Fitbit Shares Up 3.76%, Traders Attributing Agreement Between Medtronic, Fitbit To Integrate Health & Activity Data Into CGM Solution For Type 2 Diabetes Management']",3,0
2016-03-21,SLB,0,1,55.28,11745.099999999926,[],3,0
2016-03-21,AVGO,0,1,11.73,11733.369999999926,[],3,0
2016-03-21,JD,0,1,24.74,11708.629999999926,"['Earnings Scheduled For May 25, 2017'
 'Medtronic Reports Q4 Adj. EPS $1.33 vs $1.31 Est., Sales $7.92B vs $7.86B Est.'
 'Medtronic Sees FY18 Adj. EPS Growth 9-10%, Sales Growth 4-5%'
 'A Peek Into The Markets: U.S. Stock Futures Up Ahead Of Jobless Claims']",3,0
2016-03-21,XLU,0,1,35.78,11672.849999999926,['5 Biggest Price Target Changes For Friday'],3,0
2016-03-21,KR,0,1,31.63,11641.219999999927,['Medtronic Launches MiniMed 670G to Better Manage Diabetes'],3,0
2016-03-21,GILD,0,1,64.0,11577.219999999927,['Medtronic Resource Centre Opens for Diabetic People in Canada'],3,0
2016-03-22,GILD,0,1,65.52,11511.699999999926,"['Medtronic Posts Positive Result on Reactive ATP, Grows in AF'
 'U.S. Lawmakers Urge India to Reconsider Price Cap on Heart Stents -Reuters']",3,0
2016-03-22,XLU,0,1,35.81,11475.889999999927,[],3,0
2016-03-22,SLB,0,1,56.57,11419.319999999927,"['Medtronic CRT Devices Improve Therapy Delivery, Cut Costs']",3,0
2016-03-22,JD,0,1,24.23,11395.089999999927,['Is Medtronic (MDT) A Suitable Value Pick Right Now?'],3,0
2016-03-22,AVGO,0,1,11.71,11383.379999999928,"['Option Alert: Medtronic Jul 88.5 Puts Sweep: 635 @ ASK $1.49: 636 traded vs 56 OI: Earnings 8/22 Before Open $88.44 Ref'
 ""Benzinga's Option Alert Recap From June 29""]",3,0
2016-03-22,KR,0,1,31.47,11351.909999999929,[],3,0
2016-03-22,MDT,0,1,59.09,11292.819999999929,[],3,0
2016-03-23,MDT,0,1,59.16,11233.659999999929,"['Earnings Scheduled For August 22, 2017'
 'Medtronic Q1 EPS $1.12 vs $1.08 Est., Sales $7.39B vs $7.45B Est.'
 'A Peek Into The Markets: U.S. Stock Futures Signal Higher Start On Wall Street']",3,0
2016-03-23,AVGO,0,1,11.9,11221.75999999993,"[""Explaining A 'Crowded Trade,' And The Top 10 Cramped Plays Right Now""]",3,0
2016-03-23,SLB,0,1,55.8,11165.95999999993,[],3,0
2016-03-23,GILD,0,1,64.68,11101.27999999993,[],3,0
2016-03-23,KR,0,1,31.25,11070.02999999993,[],3,0
2016-03-23,JD,0,1,24.42,11045.60999999993,[],3,0
2016-03-23,XLU,0,1,35.74,11009.86999999993,"['Medtronic Provides Update on Impact from Hurricane Maria, Says 4 Major Locations In Puerto Rico Fared Well But Sustained Some Damage; Co. Is Utilizing Existing Inventory Levels And Increasing Manufacturing Outside of Puerto Rico Locations For Its Products']",3,0
2016-03-24,MDT,0,1,58.57,10951.29999999993,"['18 Biggest Mid-Day Losers For Monday'
 'Medtronic Shares Ticking Slightly Off Session Lows As Oppenheimer Out Midday Defending Against Downside'
 ""Benzinga's Top Upgrades, Downgrades For October 9, 2017""
 'Wells Fargo Downgrades Medtronic plc. Ordinary Shares to Market Perform']",3,0
2016-03-24,KR,0,1,30.66,10920.63999999993,[],3,0
2016-03-24,XLU,0,1,35.99,10884.64999999993,[],3,0
2016-03-24,JD,0,1,24.01,10860.63999999993,[],3,0
2016-03-24,SLB,0,1,54.93,10805.70999999993,[],3,0
2016-03-24,GILD,0,1,63.72,10741.98999999993,['29 Top Stock Ideas For October And Beyond'],3,0
2016-03-24,AVGO,0,1,11.66,10730.32999999993,[],3,0
2016-03-28,GILD,0,1,65.47,10664.859999999931,['Medtronic Received CE Mark for Intellis Platform'],3,0
2016-03-28,KR,0,1,31.02,10633.839999999931,['Medtronic Reports Prelim. Q2 Sales Of ~$7.1B vs $6.87B Est.'],3,0
2016-03-28,JD,0,1,23.88,10609.959999999932,"[""Medtronic, Signet, Tableau Software, Wynn: 'Fast Money' Final Trades""]",3,0
2016-03-28,XLU,0,1,36.16,10573.799999999932,"[""Oppenheimer's Top Stock Picks For December""]",3,0
2016-03-28,SLB,0,1,55.68,10518.119999999932,[],3,0
2016-03-28,MDT,0,1,58.61,10459.509999999931,['Medtronic Signs 5-Year Strategic Partnership With Lehigh Valley Health Network For Delivering Value-Based Healthcare Programs'],3,0
2016-03-28,AVGO,0,1,11.78,10447.72999999993,"[""MedTech's Long-Term Prospects Outweigh Near-Term Risks""]",3,0
2016-03-29,GILD,0,1,65.56,10382.169999999931,"['Medtech Supplier IntriCon Rallies After Bullish Stifel Initiation'
 'Medtroinic Reports Launch Of Optisphere Embolization Spheres']",3,0
2016-03-29,KR,0,1,31.16,10351.009999999931,[],3,0
2016-03-29,JD,0,1,23.45,10327.55999999993,[],3,0
2016-03-29,XLU,0,1,36.07,10291.48999999993,['Medtronic Reports FDA Approval Of Infuse Bone Graft In New Spine Surgery Indications Using PEEK'],3,0
2016-03-29,AVGO,0,1,11.78,10279.70999999993,['Medtronic Reports FDA Approval For Deep Brain Stimulation Therapy For Medically Refractory Epilepsy'],3,0
2016-03-29,MDT,0,1,58.31,10221.39999999993,['Inspire Medical Systems Goes Public'],3,0
2016-03-29,SLB,0,1,54.68,10166.71999999993,['Canaccord: Buy The Dip In Nevro After Disappointing Quarterly Report'],3,0
2016-03-30,AVGO,0,1,11.91,10154.80999999993,"['Earnings Roundup for Medtronic'
 'Medtronic Announces New Data Show Significant Blood Pressure Lowering Effect of Renal Denervation in Patients Taking Anti-Hypertensive Medication'
 ""Benzinga Pro's 5 Stocks To Watch Today""]",3,0
2016-03-30,JD,0,1,24.19,10130.61999999993,"['12 Stocks To Watch For May 24, 2018'
 'Earnings Scheduled For May 24, 2018'
 'Medtronic Q4 EPS $1.42 Beats $1.39 Estimate, Sales $8.14B Beat $8B Estimate'
 'A Peek Into The Markets: US Stock Futures Down Ahead Of Economic Data']",3,0
2016-03-30,SLB,0,1,56.28,10074.33999999993,"[""A Look Back At What's Happened To Each Sector Through The First Half Of 2018 (Part 1)""]",3,0
2016-03-30,XLU,0,1,36.5,10037.83999999993,['Medtronic Announces FDA Has Granted 510(K) Clearance Of Kyphon HV-R Bone Cement'],3,0
2016-03-30,KR,0,1,31.36,10006.479999999929,"[""FDA Announces Approval of Medtronic's MiniMed Insulin Delivery System""]",3,0
2016-03-30,GILD,0,1,65.75,9940.729999999929,"['Tandem Diabetes Rallies After FDA Approves Insulin Pump With New Technology'
 ""Benzinga's Daily Biotech Pulse: FDA Greenlights Tandem Diabetes' Insulin Pump, More IPOs On Tap""
 'Medtronic Raises Quarterly Dividend From $0.46/Share To $0.50/Share']",3,0
2016-03-30,MDT,0,1,59.93,9880.799999999928,"[""'A New Revolution Of Medicine': Senseonics Brings Automation To Diabetes Care""]",3,0
2016-03-31,JD,0,1,24.84,9855.959999999928,"['Stocks That Made New 52-Week Highs Today Include: Citrix, TripAdvisor, Microsoft, Alphabet (Both Classes), Medtronic, Accenture, Facebook, NetApp, S&P Global, Amazon, VeriSign, Motorola Solutions, Marsh & McLennan, IDEXX Labs, Eli Lilly, Sysco, and VF']",3,0
2016-03-31,XLU,0,1,36.46,9819.499999999929,"[""Benzinga's Daily Biotech Pulse: Novartis Earnings, J&J's HIV Combo Clears FDA Hurdle, Cara To Offer Shares""]",3,0
2016-03-31,SLB,0,1,56.75,9762.749999999929,[],3,0
2016-03-31,AVGO,0,1,12.07,9750.67999999993,"[""The Daily Biotech Pulse: Novartis Breast Cancer Trial Meets Endpoint, Medpace's Offering, Dexcom Buys TypeZero""
 'Stocks Which Set New 52-Week High Yesterday, August 22nd'
 'Stocks That Made New 52-Week Highs So Far Today Include: Costco, Express Scripts, Global Payments, Ross Stores, Abbott Labs, ADP, Medtronic, Tractor Supply, Intuitive Surgical, Gartner, Sysco, Advance Auto Parts, and AMD']",3,0
2016-03-31,GILD,0,1,65.35,9685.329999999929,"['Stocks Which Set New 52-Week High Yesterday, August 23rd'
 'Tandem Diabetes Care Positioned For 20-30% Growth, But Valuation Warrants Neutral Stance']",3,0
2016-03-31,MDT,0,1,59.68,9625.649999999929,['Medtronic Reports Received Health Canada Licence For Insulin Pump System Which Automatically Adjusts Basal Insulin For People With Type-1 Diabetes'],3,0
2016-03-31,KR,0,1,31.38,9594.26999999993,"['Mazor Robotics Shareholders Approve Merger Agreement With Medtronic'
 ""Medtronic's Q2 Earnings Preview""]",3,0
2016-04-01,AVGO,0,1,11.84,9582.42999999993,"['Earnings Scheduled For November 20, 2018'
 'Medtronic, Inc. Q2 Adj. EPS $1.22 Beats $1.15 Estimate, Sales $7.5B Beat $7.35B Estimate'
 'Medtronic Reaffirms FY19 Adj. EPS Guidance Of $5.10-$5.15 vs $5.12 Est.'
 'Medtronic shares are trading up 2.3% after the company beat Q2 earnings estimates and raised organic sales growth guidance.'
 ""The Daily Biotech Pulse: Denali's Positive Results, Novartis' Substance Abuse Therapy Launch, Medtronic Earnings""
 'A Peek Into The Markets: US Stock Futures Signal Lower Start On Wall Street'
 'Medtronic Says If Recent Exchange Rates Hold For Remainder Of Fiscal Year, FY19 Sales Would Be Negatively Impacted By $420M-$520M'
 'Medtronic Raises Organic Sales Growth Guidance From 4.5%-5.0% To 5.0%-5.5%']",3,0
2016-04-01,GILD,0,1,64.95,9517.479999999929,"['JPMorgan Upgrades Medtronic After String Of Outperformances'
 '10 Biggest Price Target Changes For Wednesday'
 ""Benzinga's Top Upgrades, Downgrades For December 19, 2018""
 'JP Morgan Upgrades Medtronic to Overweight, Raises Price Target to $109'
 'Medtronic Completes Acquisition of Mazor Robotics']",3,0
2016-04-01,XLU,0,1,36.47,9481.00999999993,['5 Best ETFs Of 2018'],3,0
2016-04-01,KR,0,1,31.27,9449.739999999929,[],3,0
2016-04-01,SLB,0,1,55.28,9394.459999999928,"['Deutsche Bank Initiates Coverage On Medtronic with Buy Rating, Announces $99 Price Target'
 ""Benzinga's Top Upgrades, Downgrades For January 3, 2019""]",3,0
2016-04-01,MDT,0,1,59.0,9335.459999999928,"['BTIG Says Buy The Dip In Medtronic'
 ""Benzinga's Top Upgrades, Downgrades For January 15, 2019""
 ""UPDATE: BTIG Upgrades Medtronic 'based on quality results in upcoming quarters, paclitaxel concerns easing, tax changes not materializing, and enthusiasm around low-risk expansion post ACC in March'""
 'BTIG Research Upgrades Medtronic to Buy, Announces $100']",3,0
2016-04-01,JD,0,1,23.83,9311.629999999928,"['FDA Issues Dear Doctor Letter On Paclitaxel Stents And Balloon, Cites Deaths; Medtronic Shares Ticking Lower']",3,0
2016-04-04,MDT,0,1,60.08,9251.549999999928,"[""Jim Cramer Advises His Viewers On Brink's, Medtronic And More""]",3,0
2016-04-04,SLB,0,1,55.34,9196.209999999928,[],3,0
2016-04-04,KR,0,1,31.58,9164.629999999928,[],3,0
2016-04-04,GILD,0,1,67.09,9097.539999999928,"[""'DHS issues warning about Medtronic implantable defibrillator flaws' -Engadget Article Earlier""]",3,0
2016-04-04,AVGO,0,1,12.14,9085.399999999929,"[""The Daily Biotech Pulse: FibroGen Kidney Disease Trial Disappoints, Medtronic To Buy Titan Spine, Puma's Weak Breast Cancer Drug Sales""
 'Medtronic Enters Into Definitive Agreement to Acquire Titan Spine; Terms Not Disclosed']",3,0
2016-04-04,JD,0,1,24.28,9061.119999999928,['A Peek Into The Markets: US Stock Futures Surge Ahead Of Durable-Goods Orders Data'],3,0
2016-04-04,XLU,0,1,36.77,9024.349999999928,[],3,0
2016-04-05,GILD,0,1,66.52,8957.829999999927,[],3,0
2016-04-05,AVGO,0,1,11.87,8945.959999999926,"[""Top 10 Most Overbought Stocks Via Benzinga Pro's Radar Tool For Thur., May 30, 2019""]",3,0
